,Date,Ozone,CO,SO2,NO2,PM10,PM2.5,Station,Year,Month,DayName,Season,AQI,AQI_Category,Zone
179,2022-01-27,29.45,1.57,8.3,9.58,164.06,124.59,"DTU, Delhi - CPCB",2022,1,Thursday,winter,164.06,3,North West Delhi
180,2022-01-28,32.61,1.35,8.01,9.54,159.79,107.08,"DTU, Delhi - CPCB",2022,1,Friday,winter,159.79,3,North West Delhi
181,2022-01-29,33.76,1.45,8.01,33.125,194.84,118.42,"DTU, Delhi - CPCB",2022,1,Saturday,winter,194.84,3,North West Delhi
182,2022-01-30,35.91,1.38,8.69,33.125,191.22,136.49,"DTU, Delhi - CPCB",2022,1,Sunday,winter,191.22,3,North West Delhi
183,2022-01-31,25.3,1.98,9.15,33.125,269.23,212.44,"DTU, Delhi - CPCB",2022,1,Monday,winter,269.23,4,North West Delhi
184,2022-01-02,20.03,1.48,11.07,33.125,245.48,200.2,"DTU, Delhi - CPCB",2022,1,Sunday,winter,245.48,4,North West Delhi
185,2022-02-02,30.13,0.31,9.79,33.125,189.65,137.15,"DTU, Delhi - CPCB",2022,2,Wednesday,winter,189.65,3,North West Delhi
186,2022-03-02,27.83,0.55,12.69,33.125,145.08,122.9,"DTU, Delhi - CPCB",2022,3,Wednesday,summer,145.08,3,North West Delhi
187,2022-04-02,28.64,1.06,16.21,23.56,51.03,55.45,"DTU, Delhi - CPCB",2022,4,Saturday,summer,55.45,2,North West Delhi
188,2022-05-02,25.75,0.81,11.45,22.33,214.4,106.6,"DTU, Delhi - CPCB",2022,5,Monday,summer,214.4,4,North West Delhi
189,2022-06-02,25.55,2.6450000000000005,11.59,26.94,306.91,222.4,"DTU, Delhi - CPCB",2022,6,Thursday,monsoon,306.91,1,North West Delhi
190,2022-07-02,25.35,1.47,10.19,28.84,290.62,177.28,"DTU, Delhi - CPCB",2022,7,Saturday,monsoon,290.62,4,North West Delhi
191,2022-08-02,28.58,1.37,11.34,26.78,297.03,178.34,"DTU, Delhi - CPCB",2022,8,Tuesday,monsoon,297.03,4,North West Delhi
192,2022-09-02,34.29,1.19,10.19,17.15,130.3,83.57,"DTU, Delhi - CPCB",2022,9,Friday,pre-monsoon,130.3,3,North West Delhi
193,2022-10-02,30.11,1.01,10.28,17.28,159.66,91.43,"DTU, Delhi - CPCB",2022,10,Sunday,pre-monsoon,159.66,3,North West Delhi
194,2022-11-02,32.35,0.58,8.6,16.52,150.38,75.33,"DTU, Delhi - CPCB",2022,11,Wednesday,pre-monsoon,150.38,3,North West Delhi
195,2022-12-02,29.56,0.64,6.89,20.69,205.6,103.46,"DTU, Delhi - CPCB",2022,12,Friday,winter,205.6,4,North West Delhi
196,2022-02-13,24.86,1.22,7.23,23.96,234.49,128.11,"DTU, Delhi - CPCB",2022,2,Sunday,winter,234.49,4,North West Delhi
197,2022-02-14,23.8,1.32,6.63,29.0,262.43,138.33,"DTU, Delhi - CPCB",2022,2,Monday,winter,262.43,4,North West Delhi
198,2022-02-15,21.22,1.62,7.67,48.96,273.39,130.54,"DTU, Delhi - CPCB",2022,2,Tuesday,winter,273.39,4,North West Delhi
199,2022-02-16,35.12,1.0,7.63,37.99,259.51,122.57,"DTU, Delhi - CPCB",2022,2,Wednesday,winter,259.51,4,North West Delhi
200,2022-02-17,23.53,0.97,6.58,32.95,200.28,110.41,"DTU, Delhi - CPCB",2022,2,Thursday,winter,200.28,4,North West Delhi
201,2022-02-18,19.35,1.18,6.99,31.48,221.72,119.32,"DTU, Delhi - CPCB",2022,2,Friday,winter,221.72,4,North West Delhi
202,2022-02-19,27.62,0.84,6.76,26.18,173.13,88.12,"DTU, Delhi - CPCB",2022,2,Saturday,winter,173.13,3,North West Delhi
203,2022-02-20,34.78,0.7,6.58,20.02,158.27,79.64,"DTU, Delhi - CPCB",2022,2,Sunday,winter,158.27,3,North West Delhi
204,2022-02-21,28.03,1.09,7.45,29.99,199.57,90.28,"DTU, Delhi - CPCB",2022,2,Monday,winter,199.57,3,North West Delhi
205,2022-02-22,33.75,1.43,8.11,40.22,268.96,115.54,"DTU, Delhi - CPCB",2022,2,Tuesday,winter,268.96,4,North West Delhi
206,2022-02-23,35.14,1.03,7.18,40.61,197.08,110.08,"DTU, Delhi - CPCB",2022,2,Wednesday,winter,197.08,3,North West Delhi
207,2022-02-24,14.35,1.32,10.08,51.29,282.62,170.05,"DTU, Delhi - CPCB",2022,2,Thursday,winter,282.62,4,North West Delhi
208,2022-02-25,15.85,1.12,9.86,48.67,238.14,141.36,"DTU, Delhi - CPCB",2022,2,Friday,winter,238.14,4,North West Delhi
209,2022-02-26,35.66,0.27,9.9,20.0,54.14,33.68,"DTU, Delhi - CPCB",2022,2,Saturday,winter,54.14,2,North West Delhi
210,2022-02-27,25.82,0.41,10.21,25.1,85.69,46.46,"DTU, Delhi - CPCB",2022,2,Sunday,winter,85.69,2,North West Delhi
211,2022-02-28,23.72,0.43,7.66,27.75,109.67,46.4,"DTU, Delhi - CPCB",2022,2,Monday,winter,109.67,3,North West Delhi
212,2022-01-03,16.6,0.66,3.59,36.07,151.28,85.73,"DTU, Delhi - CPCB",2022,1,Monday,winter,151.28,3,North West Delhi
213,2022-02-03,15.45,0.69,5.49,35.72,189.14,91.13,"DTU, Delhi - CPCB",2022,2,Thursday,winter,189.14,3,North West Delhi
214,2022-03-03,17.37,0.69,6.19,41.88,206.66,84.01,"DTU, Delhi - CPCB",2022,3,Thursday,summer,206.66,4,North West Delhi
215,2022-04-03,17.25,0.46,6.55,22.96,134.65,73.41,"DTU, Delhi - CPCB",2022,4,Sunday,summer,134.65,3,North West Delhi
216,2022-05-03,21.35,0.41,5.5,25.18,118.51,58.68,"DTU, Delhi - CPCB",2022,5,Tuesday,summer,118.51,3,North West Delhi
217,2022-06-03,18.36,0.75,6.0,34.49,170.68,94.04,"DTU, Delhi - CPCB",2022,6,Friday,monsoon,170.68,3,North West Delhi
218,2022-07-03,20.06,1.16,6.57,50.76,234.23,129.2,"DTU, Delhi - CPCB",2022,7,Sunday,monsoon,234.23,4,North West Delhi
219,2022-08-03,12.66,0.99,5.95,43.36,237.18,145.6,"DTU, Delhi - CPCB",2022,8,Wednesday,monsoon,237.18,4,North West Delhi
220,2022-09-03,13.61,0.58,5.58,33.09,183.86,86.63,"DTU, Delhi - CPCB",2022,9,Saturday,pre-monsoon,183.86,3,North West Delhi
221,2022-10-03,14.42,0.5,5.51,25.92,141.85,69.99,"DTU, Delhi - CPCB",2022,10,Monday,pre-monsoon,141.85,3,North West Delhi
222,2022-11-03,12.94,0.55,5.61,28.16,164.82,89.92,"DTU, Delhi - CPCB",2022,11,Thursday,pre-monsoon,164.82,3,North West Delhi
223,2022-12-03,11.86,0.59,8.14,31.83,178.02,83.12,"DTU, Delhi - CPCB",2022,12,Saturday,winter,178.02,3,North West Delhi
224,2022-03-13,8.36,0.8,8.05,34.5,208.46,106.78,"DTU, Delhi - CPCB",2022,3,Sunday,summer,208.46,4,North West Delhi
225,2022-03-14,5.66,1.05,8.64,31.36,233.95,125.69,"DTU, Delhi - CPCB",2022,3,Monday,summer,233.95,4,North West Delhi
226,2022-03-15,5.97,1.07,9.21,16.41,264.19,138.44,"DTU, Delhi - CPCB",2022,3,Tuesday,summer,264.19,4,North West Delhi
227,2022-03-16,5.33,0.68,8.01,18.71,216.2,95.12,"DTU, Delhi - CPCB",2022,3,Wednesday,summer,216.2,4,North West Delhi
228,2022-03-17,6.19,0.93,8.59,24.51,219.67,121.13,"DTU, Delhi - CPCB",2022,3,Thursday,summer,219.67,4,North West Delhi
229,2022-03-18,5.08,1.4,9.65,22.48,218.23,154.35,"DTU, Delhi - CPCB",2022,3,Friday,summer,218.23,4,North West Delhi
230,2022-03-19,4.18,1.11,8.61,15.79,186.04,104.8,"DTU, Delhi - CPCB",2022,3,Saturday,summer,186.04,3,North West Delhi
231,2022-03-20,4.29,1.01,9.71,62.7,199.8,96.02,"DTU, Delhi - CPCB",2022,3,Sunday,summer,199.8,3,North West Delhi
232,2022-03-21,4.89,1.4,13.77,28.46,257.8,146.2,"DTU, Delhi - CPCB",2022,3,Monday,summer,257.8,4,North West Delhi
233,2022-03-22,7.08,0.73,8.63,18.07,188.92,75.06,"DTU, Delhi - CPCB",2022,3,Tuesday,summer,188.92,3,North West Delhi
234,2022-03-23,7.17,1.25,10.45,27.7,259.97,106.34,"DTU, Delhi - CPCB",2022,3,Wednesday,summer,259.97,4,North West Delhi
235,2022-03-24,5.84,1.82,13.65,16.62,314.89,115.45,"DTU, Delhi - CPCB",2022,3,Thursday,summer,314.89,1,North West Delhi
236,2022-03-25,8.29,0.96,9.43,9.85,230.52,92.25,"DTU, Delhi - CPCB",2022,3,Friday,summer,230.52,4,North West Delhi
237,2022-03-26,12.77,0.75,11.24,11.3,274.15,91.62,"DTU, Delhi - CPCB",2022,3,Saturday,summer,274.15,4,North West Delhi
238,2022-03-27,15.75,0.96,11.18,11.29,240.58,93.61,"DTU, Delhi - CPCB",2022,3,Sunday,summer,240.58,4,North West Delhi
239,2022-03-28,6.09,1.87,17.62,12.55,315.46,116.25,"DTU, Delhi - CPCB",2022,3,Monday,summer,315.46,1,North West Delhi
240,2022-03-29,6.08,1.69,19.08,10.27,350.07,138.58,"DTU, Delhi - CPCB",2022,3,Tuesday,summer,350.07,1,North West Delhi
241,2022-03-30,8.82,2.51,25.38,10.14,413.05,196.84,"DTU, Delhi - CPCB",2022,3,Wednesday,summer,413.05,1,North West Delhi
242,2022-03-31,65.05,0.92,15.96,100.53999999999999,284.67,98.54,"DTU, Delhi - CPCB",2022,3,Thursday,summer,284.67,4,North West Delhi
243,2022-01-04,47.41,0.44,10.11,37.06,245.53,99.98,"DTU, Delhi - CPCB",2022,1,Tuesday,winter,245.53,4,North West Delhi
244,2022-02-04,42.17,0.83,22.11,11.47,288.12,109.14,"DTU, Delhi - CPCB",2022,2,Friday,winter,288.12,4,North West Delhi
245,2022-03-04,49.96,1.16,25.38,11.74,257.79,92.99,"DTU, Delhi - CPCB",2022,3,Friday,summer,257.79,4,North West Delhi
246,2022-04-04,35.77,0.89,25.38,9.15,336.1,115.62,"DTU, Delhi - CPCB",2022,4,Monday,summer,336.1,1,North West Delhi
247,2022-05-04,39.92,0.84,25.38,11.34,302.26,112.37,"DTU, Delhi - CPCB",2022,5,Wednesday,summer,302.26,1,North West Delhi
248,2022-06-04,37.86,1.05,25.38,12.62,369.49,143.22,"DTU, Delhi - CPCB",2022,6,Saturday,monsoon,369.49,1,North West Delhi
249,2022-07-04,35.23,1.14,25.38,13.51,401.14,222.39,"DTU, Delhi - CPCB",2022,7,Monday,monsoon,401.14,1,North West Delhi
250,2022-08-04,42.91,0.78,25.38,12.83,257.82,192.1,"DTU, Delhi - CPCB",2022,8,Thursday,monsoon,257.82,4,North West Delhi
251,2022-09-04,32.07,1.19,25.38,10.19,374.81,237.21,"DTU, Delhi - CPCB",2022,9,Sunday,pre-monsoon,374.81,1,North West Delhi
252,2022-10-04,35.98,0.85,25.38,8.31,344.34,187.48,"DTU, Delhi - CPCB",2022,10,Tuesday,pre-monsoon,344.34,1,North West Delhi
253,2022-11-04,19.98,1.13,25.38,12.42,358.11,277.42749999999995,"DTU, Delhi - CPCB",2022,11,Friday,pre-monsoon,358.11,1,North West Delhi
254,2022-12-04,15.03,1.17,25.38,10.48,277.88,127.14,"DTU, Delhi - CPCB",2022,12,Sunday,winter,277.88,4,North West Delhi
255,2022-04-13,11.37,1.57,11.29,9.89,390.53,174.31,"DTU, Delhi - CPCB",2022,4,Wednesday,summer,390.53,1,North West Delhi
256,2022-04-14,21.09,0.45,7.86,8.12,343.81,118.18,"DTU, Delhi - CPCB",2022,4,Thursday,summer,343.81,1,North West Delhi
257,2022-04-15,39.99,0.55,5.59,8.2,177.24,82.38,"DTU, Delhi - CPCB",2022,4,Friday,summer,177.24,3,North West Delhi
258,2022-04-16,65.24,0.68,15.89,10.89,254.7,95.16,"DTU, Delhi - CPCB",2022,4,Saturday,summer,254.7,4,North West Delhi
259,2022-04-17,44.14,0.94,10.19,11.44,251.29,130.14,"DTU, Delhi - CPCB",2022,4,Sunday,summer,251.29,4,North West Delhi
260,2022-04-18,13.23,1.47,20.03,12.63,295.27,153.78,"DTU, Delhi - CPCB",2022,4,Monday,summer,295.27,4,North West Delhi
261,2022-04-19,23.3,1.25,25.38,26.28,454.54,217.62,"DTU, Delhi - CPCB",2022,4,Tuesday,summer,454.54,1,North West Delhi
262,2022-04-20,52.6,0.8,25.38,51.47,295.44,149.35,"DTU, Delhi - CPCB",2022,4,Wednesday,summer,295.44,4,North West Delhi
263,2022-04-21,45.57,0.85,25.38,51.06,404.39,158.74,"DTU, Delhi - CPCB",2022,4,Thursday,summer,404.39,1,North West Delhi
264,2022-04-22,70.31,0.68,25.38,49.96,188.81,71.85,"DTU, Delhi - CPCB",2022,4,Friday,summer,188.81,3,North West Delhi
265,2022-04-23,68.15,0.94,25.38,52.49,280.78,151.76,"DTU, Delhi - CPCB",2022,4,Saturday,summer,280.78,4,North West Delhi
266,2022-04-24,75.89,0.83,25.38,49.99,368.79,153.34,"DTU, Delhi - CPCB",2022,4,Sunday,summer,368.79,1,North West Delhi
267,2022-04-25,75.89,0.73,25.38,48.93,391.66,135.6,"DTU, Delhi - CPCB",2022,4,Monday,summer,391.66,1,North West Delhi
268,2022-04-26,75.89,0.8,25.38,51.9,206.28,89.17,"DTU, Delhi - CPCB",2022,4,Tuesday,summer,206.28,4,North West Delhi
269,2022-04-27,41.71,2.02,25.38,58.08,452.89,277.42749999999995,"DTU, Delhi - CPCB",2022,4,Wednesday,summer,452.89,1,North West Delhi
270,2022-04-28,75.73,1.49,25.38,56.12,332.7,233.44,"DTU, Delhi - CPCB",2022,4,Thursday,summer,332.7,1,North West Delhi
271,2022-04-29,63.83,1.34,25.38,54.89,391.34,267.08,"DTU, Delhi - CPCB",2022,4,Friday,summer,391.34,1,North West Delhi
272,2022-04-30,29.18,1.32,25.38,54.05,290.64,197.42,"DTU, Delhi - CPCB",2022,4,Saturday,summer,290.64,4,North West Delhi
273,2022-01-05,14.59,1.32,10.37,33.125,272.39,166.64,"DTU, Delhi - CPCB",2022,1,Wednesday,winter,272.39,4,North West Delhi
274,2022-02-05,12.56,0.91,8.21,33.125,226.9,116.44,"DTU, Delhi - CPCB",2022,2,Saturday,winter,226.9,4,North West Delhi
275,2022-03-05,9.7,0.94,11.29,37.56,214.71,155.22,"DTU, Delhi - CPCB",2022,3,Saturday,summer,214.71,4,North West Delhi
276,2022-04-05,42.71,0.93,25.38,21.57,352.92,147.9,"DTU, Delhi - CPCB",2022,4,Tuesday,summer,352.92,1,North West Delhi
277,2022-05-05,43.68,0.92,25.38,4.82,400.61,122.14,"DTU, Delhi - CPCB",2022,5,Thursday,summer,400.61,1,North West Delhi
278,2022-06-05,43.44,1.5,25.38,4.64,399.48,223.23,"DTU, Delhi - CPCB",2022,6,Sunday,monsoon,399.48,1,North West Delhi
279,2022-07-05,54.13,1.45,25.38,3.65,320.74,169.8,"DTU, Delhi - CPCB",2022,7,Tuesday,monsoon,320.74,1,North West Delhi
280,2022-08-05,75.89,1.01,25.38,3.55,204.26,140.79,"DTU, Delhi - CPCB",2022,8,Friday,monsoon,204.26,4,North West Delhi
281,2022-09-05,75.89,0.84,25.38,2.81,152.61,103.11,"DTU, Delhi - CPCB",2022,9,Monday,pre-monsoon,152.61,3,North West Delhi
282,2022-10-05,51.9,0.88,21.87,2.49,156.94,104.13,"DTU, Delhi - CPCB",2022,10,Wednesday,pre-monsoon,156.94,3,North West Delhi
283,2022-11-05,47.43,0.88,11.04,2.44,152.07,93.53,"DTU, Delhi - CPCB",2022,11,Saturday,pre-monsoon,152.07,3,North West Delhi
284,2022-12-05,49.35,0.91,12.21,2.81,153.91,92.97,"DTU, Delhi - CPCB",2022,12,Monday,winter,153.91,3,North West Delhi
285,2022-05-13,37.57,1.07,11.57,3.05,237.2,125.05,"DTU, Delhi - CPCB",2022,5,Friday,summer,237.2,4,North West Delhi
286,2022-05-14,30.78,1.51,16.78,4.09,268.07,167.49,"DTU, Delhi - CPCB",2022,5,Saturday,summer,268.07,4,North West Delhi
287,2022-05-15,33.43,1.24,24.06,3.57,257.73,118.54,"DTU, Delhi - CPCB",2022,5,Sunday,summer,257.73,4,North West Delhi
288,2022-05-16,35.91,0.76,16.86,2.59,324.32,128.94,"DTU, Delhi - CPCB",2022,5,Monday,summer,324.32,1,North West Delhi
289,2022-05-17,63.21,0.79,12.65,2.16,220.11,99.59,"DTU, Delhi - CPCB",2022,5,Tuesday,summer,220.11,4,North West Delhi
290,2022-05-18,58.41,0.93,14.74,2.51,227.35,128.52,"DTU, Delhi - CPCB",2022,5,Wednesday,summer,227.35,4,North West Delhi
291,2022-05-19,43.31,1.01,25.38,3.84,263.31,142.69,"DTU, Delhi - CPCB",2022,5,Thursday,summer,263.31,4,North West Delhi
292,2022-05-20,25.7,0.96,25.38,4.89,251.6,140.77,"DTU, Delhi - CPCB",2022,5,Friday,summer,251.6,4,North West Delhi
293,2022-05-21,31.82,1.04,25.38,37.17,344.59,117.78,"DTU, Delhi - CPCB",2022,5,Saturday,summer,344.59,1,North West Delhi
294,2022-05-22,9.02,1.21,25.38,52.14,168.44,125.68,"DTU, Delhi - CPCB",2022,5,Sunday,summer,168.44,3,North West Delhi
295,2022-05-23,15.02,1.17,25.38,43.99,197.67,26.77,"DTU, Delhi - CPCB",2022,5,Monday,summer,197.67,3,North West Delhi
296,2022-05-24,22.2,1.24,25.38,44.93,197.67,29.17,"DTU, Delhi - CPCB",2022,5,Tuesday,summer,197.67,3,North West Delhi
297,2022-05-25,21.1,1.43,20.56,38.05,197.67,78.25,"DTU, Delhi - CPCB",2022,5,Wednesday,summer,197.67,3,North West Delhi
298,2022-05-26,36.66,1.57,21.57,37.11,197.67,100.5,"DTU, Delhi - CPCB",2022,5,Thursday,summer,197.67,3,North West Delhi
299,2022-05-27,18.92,1.41,20.9,37.65,204.27,100.86,"DTU, Delhi - CPCB",2022,5,Friday,summer,204.27,4,North West Delhi
300,2022-05-28,17.39,1.27,20.91,37.16,210.55,81.46,"DTU, Delhi - CPCB",2022,5,Saturday,summer,210.55,4,North West Delhi
301,2022-05-29,29.13,1.21,18.58,37.04,207.85,82.9,"DTU, Delhi - CPCB",2022,5,Sunday,summer,207.85,4,North West Delhi
302,2022-05-30,32.0,1.39,15.86,39.12,227.18,83.36,"DTU, Delhi - CPCB",2022,5,Monday,summer,227.18,4,North West Delhi
303,2022-05-31,34.59,1.76,12.47,39.38,355.73,117.28,"DTU, Delhi - CPCB",2022,5,Tuesday,summer,355.73,1,North West Delhi
304,2022-01-06,35.46,0.51,9.39,39.54,375.4,147.15,"DTU, Delhi - CPCB",2022,1,Thursday,winter,375.4,1,North West Delhi
305,2022-02-06,42.6,0.48,8.54,38.95,251.95,104.49,"DTU, Delhi - CPCB",2022,2,Sunday,winter,251.95,4,North West Delhi
306,2022-03-06,63.19,0.62,10.35,37.3,278.88,126.27,"DTU, Delhi - CPCB",2022,3,Sunday,summer,278.88,4,North West Delhi
307,2022-04-06,55.16,0.79,15.24,37.23,264.14,106.85,"DTU, Delhi - CPCB",2022,4,Wednesday,summer,264.14,4,North West Delhi
308,2022-05-06,41.25,0.79,20.08,36.51,288.22,84.94,"DTU, Delhi - CPCB",2022,5,Friday,summer,288.22,4,North West Delhi
309,2022-06-06,57.98,0.62,14.24,35.87,215.0,62.83,"DTU, Delhi - CPCB",2022,6,Monday,monsoon,215.0,4,North West Delhi
310,2022-07-06,47.03,0.73,12.91,36.4,387.31,112.22,"DTU, Delhi - CPCB",2022,7,Wednesday,monsoon,387.31,1,North West Delhi
311,2022-08-06,47.0,0.45,13.97,36.17,384.86,102.8,"DTU, Delhi - CPCB",2022,8,Saturday,monsoon,384.86,1,North West Delhi
312,2022-09-06,46.57,0.54,12.6,36.21,288.97,85.3,"DTU, Delhi - CPCB",2022,9,Tuesday,pre-monsoon,288.97,4,North West Delhi
313,2022-10-06,41.17,0.66,7.56,33.125,341.46,103.64,"DTU, Delhi - CPCB",2022,10,Thursday,pre-monsoon,341.46,1,North West Delhi
314,2022-11-06,41.66,0.65,6.24,33.125,327.41,101.12,"DTU, Delhi - CPCB",2022,11,Sunday,pre-monsoon,327.41,1,North West Delhi
315,2022-12-06,48.77,0.66,6.31,33.125,302.97,105.02,"DTU, Delhi - CPCB",2022,12,Tuesday,winter,302.97,1,North West Delhi
316,2022-06-13,50.69,0.52,3.75,33.125,253.31,63.16,"DTU, Delhi - CPCB",2022,6,Monday,monsoon,253.31,4,North West Delhi
317,2022-06-14,44.86,0.56,3.26,33.125,260.65,88.37,"DTU, Delhi - CPCB",2022,6,Tuesday,monsoon,260.65,4,North West Delhi
318,2022-06-15,43.6,0.54,3.09,33.125,150.81,61.31,"DTU, Delhi - CPCB",2022,6,Wednesday,monsoon,150.81,3,North West Delhi
319,2022-06-16,52.7,0.57,3.18,33.125,138.34,50.55,"DTU, Delhi - CPCB",2022,6,Thursday,monsoon,138.34,3,North West Delhi
320,2022-06-17,48.16,0.64,3.67,33.125,68.63,35.52,"DTU, Delhi - CPCB",2022,6,Friday,monsoon,68.63,2,North West Delhi
321,2022-06-18,46.59,0.6,3.9,33.125,54.19,35.85,"DTU, Delhi - CPCB",2022,6,Saturday,monsoon,54.19,2,North West Delhi
322,2022-06-19,32.19,0.63,8.21,33.125,100.85,62.71,"DTU, Delhi - CPCB",2022,6,Sunday,monsoon,100.85,3,North West Delhi
323,2022-06-20,41.6,0.8,9.96,33.125,170.0,136.01,"DTU, Delhi - CPCB",2022,6,Monday,monsoon,170.0,3,North West Delhi
324,2022-06-21,38.12,0.84,12.26,33.125,110.84,52.93,"DTU, Delhi - CPCB",2022,6,Tuesday,monsoon,110.84,3,North West Delhi
325,2022-06-22,58.39,0.68,12.35,33.125,156.6,71.71,"DTU, Delhi - CPCB",2022,6,Wednesday,monsoon,156.6,3,North West Delhi
326,2022-06-23,72.84,0.54,12.03,33.125,173.61,78.02,"DTU, Delhi - CPCB",2022,6,Thursday,monsoon,173.61,3,North West Delhi
327,2022-06-24,68.63,0.59,11.85,33.125,214.06,102.07,"DTU, Delhi - CPCB",2022,6,Friday,monsoon,214.06,4,North West Delhi
328,2022-06-25,75.89,0.97,11.84,33.125,228.02,103.97,"DTU, Delhi - CPCB",2022,6,Saturday,monsoon,228.02,4,North West Delhi
329,2022-06-26,45.85,0.84,11.82,33.125,181.98,99.65,"DTU, Delhi - CPCB",2022,6,Sunday,monsoon,181.98,3,North West Delhi
330,2022-06-27,41.55,0.72,11.89,33.125,126.56,66.11,"DTU, Delhi - CPCB",2022,6,Monday,monsoon,126.56,3,North West Delhi
331,2022-06-28,41.37,0.81,13.87,33.125,228.05,77.03,"DTU, Delhi - CPCB",2022,6,Tuesday,monsoon,228.05,4,North West Delhi
332,2022-06-29,34.99,0.74,18.01,33.125,190.51,67.12,"DTU, Delhi - CPCB",2022,6,Wednesday,monsoon,190.51,3,North West Delhi
333,2022-06-30,21.31,0.75,17.54,22.54,71.57,62.73,"DTU, Delhi - CPCB",2022,6,Thursday,monsoon,71.57,2,North West Delhi
334,2022-01-07,18.94,0.74,13.72,31.54,56.38,38.9,"DTU, Delhi - CPCB",2022,1,Friday,winter,56.38,2,North West Delhi
335,2022-02-07,28.61,0.81,13.6,33.4,151.33,47.15,"DTU, Delhi - CPCB",2022,2,Monday,winter,151.33,3,North West Delhi
336,2022-03-07,25.44,0.66,13.48,42.1,49.3,32.41,"DTU, Delhi - CPCB",2022,3,Monday,summer,49.3,0,North West Delhi
337,2022-04-07,34.59,1.1,13.47,40.7,133.14,78.25,"DTU, Delhi - CPCB",2022,4,Thursday,summer,133.14,3,North West Delhi
338,2022-05-07,24.06,0.83,18.32,21.96,136.46,78.25,"DTU, Delhi - CPCB",2022,5,Saturday,summer,136.46,3,North West Delhi
339,2022-06-07,30.51,0.45,22.07,22.61,104.17,42.9,"DTU, Delhi - CPCB",2022,6,Tuesday,monsoon,104.17,3,North West Delhi
340,2022-07-07,26.74,0.44,24.26,21.76,93.44,38.57,"DTU, Delhi - CPCB",2022,7,Thursday,monsoon,93.44,2,North West Delhi
341,2022-08-07,29.9,0.52,23.89,20.69,106.14,51.56,"DTU, Delhi - CPCB",2022,8,Sunday,monsoon,106.14,3,North West Delhi
342,2022-09-07,28.91,0.5,23.84,18.85,97.13,52.38,"DTU, Delhi - CPCB",2022,9,Wednesday,pre-monsoon,97.13,2,North West Delhi
343,2022-10-07,34.17,0.38,23.81,19.08,67.27,40.21,"DTU, Delhi - CPCB",2022,10,Friday,pre-monsoon,67.27,2,North West Delhi
344,2022-11-07,56.99,0.78,23.95,18.97,88.99,60.93,"DTU, Delhi - CPCB",2022,11,Monday,pre-monsoon,88.99,2,North West Delhi
345,2022-12-07,66.51,0.71,24.0,18.98,76.49,37.22,"DTU, Delhi - CPCB",2022,12,Wednesday,winter,76.49,2,North West Delhi
346,2022-07-13,75.89,0.48,23.67,19.05,62.48,34.87,"DTU, Delhi - CPCB",2022,7,Wednesday,monsoon,75.89,2,North West Delhi
347,2022-07-14,75.89,0.46,23.75,19.02,91.78,42.52,"DTU, Delhi - CPCB",2022,7,Thursday,monsoon,91.78,2,North West Delhi
348,2022-07-15,75.89,0.38,23.78,19.03,72.71,29.55,"DTU, Delhi - CPCB",2022,7,Friday,monsoon,75.89,2,North West Delhi
349,2022-07-16,75.89,0.46,23.66,19.12,56.96,33.54,"DTU, Delhi - CPCB",2022,7,Saturday,monsoon,75.89,2,North West Delhi
350,2022-07-17,75.89,0.37,23.53,19.08,43.11,48.54,"DTU, Delhi - CPCB",2022,7,Sunday,monsoon,75.89,2,North West Delhi
351,2022-07-18,75.89,0.5,23.45,18.95,134.4,52.62,"DTU, Delhi - CPCB",2022,7,Monday,monsoon,134.4,3,North West Delhi
352,2022-07-19,75.89,0.74,23.48,18.95,124.01,41.44,"DTU, Delhi - CPCB",2022,7,Tuesday,monsoon,124.01,3,North West Delhi
353,2022-07-20,61.01,0.49,25.01,33.125,66.84,42.94,"DTU, Delhi - CPCB",2022,7,Wednesday,monsoon,66.84,2,North West Delhi
354,2022-07-21,55.24,0.5,25.38,33.125,72.24,60.22,"DTU, Delhi - CPCB",2022,7,Thursday,monsoon,72.24,2,North West Delhi
355,2022-07-22,49.48,0.73,25.38,33.125,116.78,67.42,"DTU, Delhi - CPCB",2022,7,Friday,monsoon,116.78,3,North West Delhi
356,2022-07-23,50.4,0.46,25.38,33.125,65.68,33.67,"DTU, Delhi - CPCB",2022,7,Saturday,monsoon,65.68,2,North West Delhi
357,2022-07-24,51.79,0.39,25.38,33.125,49.86,26.14,"DTU, Delhi - CPCB",2022,7,Sunday,monsoon,51.79,2,North West Delhi
358,2022-07-25,54.92,0.35,25.38,33.125,50.31,25.0,"DTU, Delhi - CPCB",2022,7,Monday,monsoon,54.92,2,North West Delhi
359,2022-07-26,53.01,0.41,25.38,33.125,61.12,30.88,"DTU, Delhi - CPCB",2022,7,Tuesday,monsoon,61.12,2,North West Delhi
360,2022-07-27,52.63,0.42,25.38,33.125,57.78,28.34,"DTU, Delhi - CPCB",2022,7,Wednesday,monsoon,57.78,2,North West Delhi
361,2022-07-28,49.0,0.4,25.38,33.125,42.09,25.7,"DTU, Delhi - CPCB",2022,7,Thursday,monsoon,49.0,0,North West Delhi
362,2022-07-29,46.41,0.36,25.38,33.125,43.14,27.48,"DTU, Delhi - CPCB",2022,7,Friday,monsoon,46.41,0,North West Delhi
363,2022-07-30,48.02,0.53,25.38,33.125,37.9,28.74,"DTU, Delhi - CPCB",2022,7,Saturday,monsoon,48.02,0,North West Delhi
